name,market_cap,url,symbol,price_btc,circulating_supply,price_usd
NoLimitCoin,13024129.0839,https://coinmarketcap.com/currencies/nolimitcoin/,NLC2,6.7537e-06,207746869.773,0.0626923
FairCoin,12937058.9765,https://coinmarketcap.com/currencies/faircoin/,FAIR,2.62e-05,53193831.47,0.243206
Rise,12927828.5982,https://coinmarketcap.com/currencies/rise/,RISE,1.12091e-05,124246310.41,0.10405
Quantum,12915324.0017,https://coinmarketcap.com/currencies/quantum/,QAU,1.85841e-05,74867103.3663,0.17251
Cashaa,12810100.6814,https://coinmarketcap.com/currencies/cashaa/,CAS,3.66455e-06,376581591.489,0.0340168
LUXCoin,12809122.566,https://coinmarketcap.com/currencies/luxcoin/,LUX,0.000826584,1669400.0,7.67289
NeosCoin,12800054.7078,https://coinmarketcap.com/currencies/neoscoin/,NEOS,0.000363154,3797075.2879,3.37103
Bounty0x,12793870.1735,https://coinmarketcap.com/currencies/bounty0x/,BNTY,9.99163e-06,137940937.019,0.0927489
Paragon,12755568.1187,https://coinmarketcap.com/currencies/paragon/,PRG,2.08401e-05,65936605.0428,0.193452
Etheroll,12697162.6087,https://coinmarketcap.com/currencies/etheroll/,DICE,0.00019536,7001622.64879,1.81346
Polis,12690293.6045,https://coinmarketcap.com/currencies/polis/,POLIS,0.00067792,2016605.0,6.2929
Effect.AI,12676767.0585,https://coinmarketcap.com/currencies/effect-ai/,EFX,7.05143e-06,193668526.316,0.065456
REBL,12631903.3768,https://coinmarketcap.com/currencies/rebl/,REBL,8.02842e-06,169498871.208,0.074525
Leverj,12530229.8058,https://coinmarketcap.com/currencies/leverj/,LEV,1.14307e-05,118090510.577,0.106107
Patientory,12486110.0,https://coinmarketcap.com/currencies/patientory/,PTOY,1.92157e-05,70000000.0,0.178373
FoldingCoin,12390839.3656,https://coinmarketcap.com/currencies/foldingcoin/,FLDC,2.24476e-06,594644215.0,0.0208374
PinkCoin,12374006.2075,https://coinmarketcap.com/currencies/pinkcoin/,PINK,3.49044e-06,381906699.491,0.0324006
Maecenas,12167907.1461,https://coinmarketcap.com/currencies/maecenas/,ART,4.34765e-05,30150150.1476,0.403577
DomRaider,12124685.3,https://coinmarketcap.com/currencies/domraider/,DRT,2.20822e-06,591500000.0,0.0204982
Snovio,12015526.9169,https://coinmarketcap.com/currencies/snovio/,SNOV,3.19621e-06,404980448.439,0.0296694
Energycoin,11990633.1281,https://coinmarketcap.com/currencies/energycoin/,ENRG,1.06e-05,121860857.576,0.0983961
Swarm City,11987927.5333,https://coinmarketcap.com/currencies/swarm-city/,SWT,0.000158394,8153333.33333,1.47031
Remme,11957834.4981,https://coinmarketcap.com/currencies/remme/,REM,2.14593e-06,600295910.023,0.0199199
TrueUSD,11897269.266,https://coinmarketcap.com/currencies/trueusd/,TUSD,0.000106951,11983707.75,0.992787
Espers,11864894.5923,https://coinmarketcap.com/currencies/espers/,ESP,5.92813e-08,21561245370.2,0.000550288
Fluz Fluz,11812611.432,https://coinmarketcap.com/currencies/fluz-fluz/,FLUZ,6.21421e-06,204780000.0,0.0576844
ATN,11757476.5598,https://coinmarketcap.com/currencies/atn/,ATN,5.88974e-05,21505323.6364,0.546724
FedoraCoin,11747969.5675,https://coinmarketcap.com/currencies/fedoracoin/,TIPS,5.96214e-09,212269865434.0,5.53445e-05
Interplanetary Broadcast Coin,11699232.0233,https://coinmarketcap.com/currencies/interplanetary-broadcast-coin/,IPBC,2.69377e-05,46787009.2471,0.250053
Worldcore,11646589.5202,https://coinmarketcap.com/currencies/worldcore/,WRC,7.16502e-06,175109299.0,0.0665104
Debitum,11644331.4085,https://coinmarketcap.com/currencies/debitum-network/,DEB,6.62718e-06,189283937.47,0.0615178
Nexium,11641405.8207,https://coinmarketcap.com/currencies/nexium/,NXC,1.88528e-05,66520798.5,0.175004
Mintcoin,11579196.2622,https://coinmarketcap.com/currencies/mintcoin/,MINT,5.00015e-08,24947260808.0,0.000464147
SportyCo,11544329.6507,https://coinmarketcap.com/currencies/sportyco/,SPF,2.36428e-05,52601425.4959,0.219468
Musicoin,11534236.3644,https://coinmarketcap.com/currencies/musicoin/,MUSIC,1.66e-06,748529214.0,0.0154092
Swarm,11514254.4237,https://coinmarketcap.com/currencies/swarm-fund/,SWM,2.42677e-05,51113355.2495,0.225269
FintruX Network,11423348.57,https://coinmarketcap.com/currencies/fintrux-network/,FTX,2.48593e-05,49503157.2631,0.23076
Insights Network,11413876.495,https://coinmarketcap.com/currencies/insights-network/,INSTAR,9.77805e-06,125750157.217,0.0907663
LALA World,11360129.8816,https://coinmarketcap.com/currencies/lala-world/,LALA,6.51335e-06,187891551.453,0.0604611
Everus,11315120.1301,https://coinmarketcap.com/currencies/everus/,EVR,1.459e-05,83547116.1606,0.135434
DubaiCoin,11179822.2653,https://coinmarketcap.com/currencies/dubaicoin-dbix/,DBIX,0.000539378,2232900.913,5.00686
CargoX,11155151.4388,https://coinmarketcap.com/currencies/cargox/,CXO,9.31051e-06,129071409.35,0.0864262
NewYorkCoin,11043465.2843,https://coinmarketcap.com/currencies/newyorkcoin/,NYC,8.87664e-09,134024588760.0,8.23988e-05
Aventus,10972560.0,https://coinmarketcap.com/currencies/aventus/,AVT,0.000197008,6000000.0,1.82876
AurumCoin,10933394.4727,https://coinmarketcap.com/currencies/aurumcoin/,AU,0.0039537,297906.162065,36.7008
Gambit,10917164.8229,https://coinmarketcap.com/currencies/gambit/,GAM,0.00097984,1200279.34883,9.09552
Zilla,10893025.6714,https://coinmarketcap.com/currencies/zilla/,ZLA,3.05065e-05,38466654.4415,0.283181
Stealth,10885721.7939,https://coinmarketcap.com/currencies/stealth/,XST,4.07667e-05,28765939.2478,0.378424
GoldCoin,10800976.0147,https://coinmarketcap.com/currencies/goldcoin/,GLD,2.83729e-05,41009720.0,0.263376
LIFE,10395354.1355,https://coinmarketcap.com/currencies/life/,LIFE,4.98737e-08,22454060137.9,0.000462961
The ChampCoin,10364526.4173,https://coinmarketcap.com/currencies/the-champcoin/,TCC,6.77e-06,164925727.0,0.0628436
Playkey,10314938.1862,https://coinmarketcap.com/currencies/playkey/,PKT,8.15174e-05,13631512.4213,0.756698
Syndicate,10233959.5872,https://coinmarketcap.com/currencies/syndicate/,SYNX,5.64459e-05,19531650.0,0.523968
Golos,10138863.5729,https://coinmarketcap.com/currencies/golos/,GOLOS,8.77166e-06,124518891.448,0.0814243
Chronobank,10127628.9076,https://coinmarketcap.com/currencies/chronobank/,TIME,0.00153641,710112.8108,14.262
CommerceBlock,9955952.90163,https://coinmarketcap.com/currencies/commerceblock/,CBT,6.19043e-06,173256686.0,0.0574636
BitConnect,9947416.7293,https://coinmarketcap.com/currencies/bitconnect/,BCC,0.000112585,9518330.39509,1.04508
GoByte,9920376.65938,https://coinmarketcap.com/currencies/gobyte/,GBX,0.000735627,1452773.00103,6.82858
Bulwark,9847671.24114,https://coinmarketcap.com/currencies/bulwark/,BWK,0.000151209,7015909.74847,1.40362
Nework,9828307.09107,https://coinmarketcap.com/currencies/nework/,NKC,7.17418e-06,147582371.922,0.0665954
IDEX Membership,9824900.0,https://coinmarketcap.com/currencies/idex-membership/,IDXM,0.529207,2000.0,4912.45
LockTrip,9749157.70094,https://coinmarketcap.com/currencies/lockchain/,LOC,0.000113016,9292966.0,1.04909
Waves Community Token,9708084.50109,https://coinmarketcap.com/currencies/waves-community-token/,WCT,0.000104902,9969597.0,0.973769
Spectrecoin,9693893.82264,https://coinmarketcap.com/currencies/spectrecoin/,XSPEC,5.02424e-05,20785264.0912,0.466383
ATBCoin,9610342.0091,https://coinmarketcap.com/currencies/atbcoin/,ATB,2.49036e-05,41572257.9253,0.231172
InsurePal,9593569.2,https://coinmarketcap.com/currencies/insurepal/,IPL,5.14177e-06,201000000.0,0.0477292
Ink Protocol,9545679.73441,https://coinmarketcap.com/currencies/ink-protocol/,XNK,6.05936e-06,169710325.981,0.0562469
Dynamic,9532368.11938,https://coinmarketcap.com/currencies/dynamic/,DYN,0.00020888,4916227.31742,1.93896
InvestFeed,9507801.70963,https://coinmarketcap.com/currencies/investfeed/,IFT,5.35191e-06,191381257.0,0.0496799
Hubii Network,9494351.109,https://coinmarketcap.com/currencies/hubii-network/,HBT,7.56713e-05,13516418.1379,0.702431
Profile Utility Token,9490773.83546,https://coinmarketcap.com/currencies/profile-utility-token/,PUT,2.36565e-05,43219247.3245,0.219596
Spectiv,9484055.81018,https://coinmarketcap.com/currencies/signal-token/,SIG,3.68443e-06,277301032.715,0.0342013
bitqy,9483958.23954,https://coinmarketcap.com/currencies/bitqy/,BQ,3.28223e-07,3112780784.81,0.00304678
Mysterium,9461857.07741,https://coinmarketcap.com/currencies/mysterium/,MYST,5.24631e-05,19429024.2167,0.486996
Novacoin,9436450.47487,https://coinmarketcap.com/currencies/novacoin/,NVC,0.000491833,2066895.00317,4.56552
Flixxo,9337503.99541,https://coinmarketcap.com/currencies/flixxo/,FLIXX,1.30363e-05,77161802.0974,0.121012
EXRNchain,9337412.5,https://coinmarketcap.com/currencies/exrnchain/,EXRN,1.08746e-08,92500000000.0,0.000100945
ToaCoin,9252434.15611,https://coinmarketcap.com/currencies/toacoin/,TOA,3.97138e-07,2509815314.28,0.0036865
DeviantCoin,9230109.03948,https://coinmarketcap.com/currencies/deviantcoin/,DEV,0.000408345,2435050.87415,3.79052
Sphere,9214106.9206,https://coinmarketcap.com/currencies/sphere/,SPHR,0.00032197,3082940.27603,2.98874
Pluton,9176169.60225,https://coinmarketcap.com/currencies/pluton/,PLU,0.00116297,849999.5,10.7955
adbank,9073624.40514,https://coinmarketcap.com/currencies/adbank/,ADB,2.03238e-06,480953699.804,0.0188659
eBoost,9008040.0,https://coinmarketcap.com/currencies/eboostcoin/,EBST,4.85208e-05,20000000.0,0.450402
CVCoin,8975318.74623,https://coinmarketcap.com/currencies/cvcoin/,CVCOIN,9.8291e-05,9837033.0,0.912401
AirToken,8966244.0,https://coinmarketcap.com/currencies/airtoken/,AIR,9.19917e-07,1050000000.0,0.00853928
Auroracoin,8909052.00813,https://coinmarketcap.com/currencies/auroracoin/,AUR,0.00011085,8658139.13597,1.02898
Bitcrystals,8866270.56134,https://coinmarketcap.com/currencies/bitcrystals/,BCY,4.12124e-05,23176156.8416,0.38256
Curecoin,8800847.05375,https://coinmarketcap.com/currencies/curecoin/,CURE,3.97184e-05,23870393.671,0.368693
CanYaCoin,8745483.19756,https://coinmarketcap.com/currencies/canyacoin/,CAN,2.27689e-05,41377974.5906,0.211356
IP Exchange,8727351.25798,https://coinmarketcap.com/currencies/ip-exchange/,IPSX,1.1717e-06,802404381.738,0.0108765
Rivetz,8641253.59295,https://coinmarketcap.com/currencies/rivetz/,RVT,3.54704e-05,26244468.18,0.32926
Global Currency Reserve,8522589.60669,https://coinmarketcap.com/currencies/global-currency-reserve/,GCR,8.82e-06,104095240.271,0.081873
AsiaCoin,8480590.39257,https://coinmarketcap.com/currencies/asiacoin/,AC,6e-07,1522659727.66,0.00556959
HollyWoodCoin,8386419.46911,https://coinmarketcap.com/currencies/hollywoodcoin/,HWC,0.000205007,4406923.48916,1.90301
HOQU,8306237.17954,https://coinmarketcap.com/currencies/hoqu/,HQX,5.92127e-06,151118385.658,0.0549651
Spectre.ai Utility Token,8221007.61183,https://coinmarketcap.com/currencies/spectre-utility/,SXUT,3.61047e-05,24529557.5131,0.335147
AdHive,8205813.57206,https://coinmarketcap.com/currencies/adhive/,ADH,8.63097e-06,102421214.28,0.0801183
Haven Protocol,8190416.97661,https://coinmarketcap.com/currencies/haven-protocol/,XHV,0.000415129,2125448.8067,3.8535
Solaris,8086653.88067,https://coinmarketcap.com/currencies/solaris/,XLR,0.000689701,1263093.63891,6.40226
ClearPoll,8041659.66071,https://coinmarketcap.com/currencies/clearpoll/,POLL,0.000123759,6999991.0,1.14881
BunnyCoin,8015464.99026,https://coinmarketcap.com/currencies/bunnycoin/,BUN,8.3804e-09,103036607564.0,7.77924e-05
FidentiaX,7943218.5,https://coinmarketcap.com/currencies/fidentiax/,FDX,8.14958e-06,105000000.0,0.0756497
Stipend,7901186.99405,https://coinmarketcap.com/currencies/stipend/,SPD,0.00019511,4362548.999,1.81114
GET Protocol,7892222.06008,https://coinmarketcap.com/currencies/get-protocol/,GET,8.1874e-05,10384393.4012,0.760008
TransferCoin,7875564.49645,https://coinmarketcap.com/currencies/transfercoin/,TX,0.000131386,6457445.0,1.21961
HelloGold,7837380.5521,https://coinmarketcap.com/currencies/hellogold/,HGT,3.20986e-06,263034654.051,0.029796
Circuits of Value,7797430.0,https://coinmarketcap.com/currencies/circuits-of-value/,COVAL,8.4e-07,1000000000.0,0.00779743
Internet of People,7789575.39652,https://coinmarketcap.com/currencies/internet-of-people/,IOP,0.000238001,3525843.44063,2.20928
Change,7757879.85393,https://coinmarketcap.com/currencies/change/,CAG,2.25206e-05,37109986.8163,0.209051
Linker Coin,7746774.18561,https://coinmarketcap.com/currencies/linker-coin/,LNC,7.4e-06,112776150.004,0.0686916
Travelflex,7739034.40242,https://coinmarketcap.com/currencies/travelflex/,TRF,1.06466e-05,78307798.1878,0.0988284
Sequence,7735705.31504,https://coinmarketcap.com/currencies/sequence/,SEQ,1.827e-05,45613083.6883,0.169594
OBITS,7638843.86265,https://coinmarketcap.com/currencies/obits/,OBITS,5.24999e-05,15674599.9451,0.487339
SRCOIN,7571453.94293,https://coinmarketcap.com/currencies/srcoin/,SRCOIN,1.61451e-07,5052048083.95,0.00149869
Viuly,7526065.16967,https://coinmarketcap.com/currencies/viuly/,VIU,1.15995e-06,698967733.126,0.0107674
ArtByte,7496229.42987,https://coinmarketcap.com/currencies/artbyte/,ABY,1.01895e-06,792537250.0,0.00945852
Publica,7412285.78387,https://coinmarketcap.com/currencies/publica/,PBL,4.29701e-05,18582932.5,0.398876
ALIS,7388260.16486,https://coinmarketcap.com/currencies/alis/,ALIS,2.05107e-05,38805314.0864,0.190393
Tokes,7364880.90182,https://coinmarketcap.com/currencies/tokes/,TKS,0.000237,3347688.35396,2.19999
Blue Protocol,7358152.02856,https://coinmarketcap.com/currencies/ethereum-blue/,BLUE,2.16311e-05,36645278.3876,0.200794
Bitcoin Plus,7312386.13206,https://coinmarketcap.com/currencies/bitcoin-plus/,XBC,0.00719959,109415.590181,66.8313
Gladius Token,7282971.73638,https://coinmarketcap.com/currencies/gladius-token/,GLA,6.93699e-05,11310068.7433,0.643937
Docademic,7279458.20475,https://coinmarketcap.com/currencies/docademic/,MTC,2.33692e-06,335570244.724,0.0216928
ClearCoin,7265568.0,https://coinmarketcap.com/currencies/clearcoin/,CLR,9.7838e-07,800000000.0,0.00908196
CHIPS,7119233.21246,https://coinmarketcap.com/currencies/chips/,CHIPS,3.65651e-05,20974577.9957,0.339422
Breakout Stake,7087947.68424,https://coinmarketcap.com/currencies/breakout-stake/,BRX,0.000121818,6268082.49403,1.1308
Target Coin,7071630.03502,https://coinmarketcap.com/currencies/target-coin/,TGT,7.99861e-07,952429892.0,0.00742483
Dether,6965379.5,https://coinmarketcap.com/currencies/dether/,DTH,1.03499e-05,72500000.0,0.0960742
ATLANT,6950481.33243,https://coinmarketcap.com/currencies/atlant/,ATL,1.99393e-05,37551900.8722,0.18509
Eroscoin,6933916.7664,https://coinmarketcap.com/currencies/eroscoin/,ERO,4e-06,186744000.0,0.0371306
Kore,6795198.87515,https://coinmarketcap.com/currencies/korecoin/,KORE,0.00036195,2022464.88697,3.35986
TrueFlip,6668895.04983,https://coinmarketcap.com/currencies/trueflip/,TFL,0.000114998,6247267.0,1.06749
GeoCoin,6541322.56406,https://coinmarketcap.com/currencies/geocoin/,GEO,0.000222259,3170551.1301,2.06315
Dotcoin,6511697.60938,https://coinmarketcap.com/currencies/dotcoin/,DOT,2.35089e-06,298393750.0,0.0218225
BitDice,6497855.0,https://coinmarketcap.com/currencies/bitdice/,CSNO,1e-05,70000000.0,0.0928265
Hydrogen,6427371.20695,https://coinmarketcap.com/currencies/hydrogen/,HYDRO,2.62975e-07,2632970741.57,0.00244111
Universal Currency,6398848.65672,https://coinmarketcap.com/currencies/universal-currency/,UNIT,4.9932e-05,13805439.1496,0.463502
Open Trading Network,6395972.79071,https://coinmarketcap.com/currencies/open-trading-network/,OTN,0.000357863,1925384.35324,3.32192
Gatcoin,6380220.66187,https://coinmarketcap.com/currencies/gatcoin/,GAT,1.29718e-06,529861448.67,0.0120413
HyperStake,6263039.90055,https://coinmarketcap.com/currencies/hyperstake/,HYP,5.54336e-07,1217138140.42,0.00514571
DopeCoin,6224485.50983,https://coinmarketcap.com/currencies/dopecoin/,DOPE,5.73879e-06,116845228.0,0.0532712
Voise,6182705.54586,https://coinmarketcap.com/currencies/voisecom/,VOISE,1.28265e-06,519275813.5,0.0119064
Memetic / PepeCoin,6174735.60406,https://coinmarketcap.com/currencies/memetic/,MEME,2.98886e-05,22255630.2995,0.277446
Pandacoin,6130492.49157,https://coinmarketcap.com/currencies/pandacoin-pnd/,PND,2.03114e-08,32514916897.8,0.000188544
Chainium,6113612.58618,https://coinmarketcap.com/currencies/chainium/,CHX,1.1638e-05,56591280.1527,0.108031
MyBit Token,6075227.28446,https://coinmarketcap.com/currencies/mybit-token/,MYB,0.000233784,2799476.19933,2.17013
Pirl,6053092.6487,https://coinmarketcap.com/currencies/pirl/,PIRL,5.38234e-05,12115296.0,0.499624
Privatix,6036915.8594,https://coinmarketcap.com/currencies/privatix/,PRIX,0.000549896,1182667.7806,5.10449
Qwark,6015407.47678,https://coinmarketcap.com/currencies/qwark/,QWARK,1.173e-05,55245003.7359,0.108886
BitcoinZ,5954080.99513,https://coinmarketcap.com/currencies/bitcoinz/,BTCZ,3.70346e-07,1731950175.88,0.00343779
Xaurum,5937829.46784,https://coinmarketcap.com/currencies/xaurum/,XAUR,5.03148e-06,127133409.724,0.0467055
Sether,5827786.91306,https://coinmarketcap.com/currencies/sether/,SETH,3.63004e-05,17294983.7759,0.336964
Helbiz,5823844.53881,https://coinmarketcap.com/currencies/helbiz/,HBZ,1.69161e-06,370884091.731,0.0157026
ShareX,5813928.35319,https://coinmarketcap.com/currencies/sharex/,SEXC,9.70267e-07,645515075.327,0.00900665
BlockCAT,5792179.79115,https://coinmarketcap.com/currencies/blockcat/,CAT,8.47784e-05,7360121.11185,0.786968
Pesetacoin,5785555.83507,https://coinmarketcap.com/currencies/pesetacoin/,PTC,4.65525e-06,133884304.414,0.0432131
EZToken,5759729.0,https://coinmarketcap.com/currencies/eztoken/,EZT,5.3955e-05,11500000.0,0.500846
Sumokoin,5758356.65566,https://coinmarketcap.com/currencies/sumokoin/,SUMO,0.000219427,2827061.45,2.03687
JET8,5738986.77701,https://coinmarketcap.com/currencies/jet8/,J8T,1.89454e-06,326332814.578,0.0175863
NuBits,5724989.09439,https://coinmarketcap.com/currencies/nubits/,USNBT,5.97531e-05,10321488.5587,0.554667
B3Coin,5721095.92677,https://coinmarketcap.com/currencies/b3coin/,KB3,8.49244e-07,725729926.282,0.00788323
PoSW Coin,5718843.9,https://coinmarketcap.com/currencies/posw-coin/,POSW,1.397e-05,44100000.0,0.129679
AidCoin,5662375.48347,https://coinmarketcap.com/currencies/aidcoin/,AID,1.65208e-05,36922836.8022,0.153357
Cryptopay,5608399.23063,https://coinmarketcap.com/currencies/cryptopay/,CPAY,8.95037e-06,67503409.0,0.0830832
Dero,5499477.9372,https://coinmarketcap.com/currencies/dero/,DERO,0.000276774,2140541.0,2.5692
Bitmark,5481284.04623,https://coinmarketcap.com/currencies/bitmark/,BTM,6.8131e-05,8666925.0,0.632437
ExclusiveCoin,5450447.18992,https://coinmarketcap.com/currencies/exclusivecoin/,EXCL,0.000128336,4575248.0,1.19129
Monoeci,5439216.51794,https://coinmarketcap.com/currencies/monacocoin/,XMCC,0.000101163,5792174.23957,0.939063
AdShares,5385045.76254,https://coinmarketcap.com/currencies/adshares/,ADST,2.99353e-05,19379103.0,0.277879
1World,5367535.61744,https://coinmarketcap.com/currencies/1world/,1WO,2.82625e-05,20459367.86,0.262351
Neutron,5303004.39911,https://coinmarketcap.com/currencies/neutron/,NTRN,1.60538e-05,35585379.334,0.149022
CryptoPing,5287266.22721,https://coinmarketcap.com/currencies/cryptoping/,PING,5.72328e-05,9952089.0,0.531272
Sociall,5267306.29907,https://coinmarketcap.com/currencies/sociall/,SCL,3.39496e-05,16714019.6643,0.315143
Hackspace Capital,5228671.36791,https://coinmarketcap.com/currencies/hackspace-capital/,HAC,1.73483e-06,324683546.713,0.0161039
Opus,5201274.82889,https://coinmarketcap.com/currencies/opus/,OPT,4e-06,140080548.898,0.0371306
Ethorse,5104619.67552,https://coinmarketcap.com/currencies/ethorse/,HORSE,5.46926e-06,100545600.0,0.0507692
Bonpay,5037100.07611,https://coinmarketcap.com/currencies/bonpay/,BON,4.80621e-05,11290301.06,0.446144
Autonio,5021962.59101,https://coinmarketcap.com/currencies/autonio/,NIO,8.21845e-06,65828135.0,0.076289
GCN Coin,4985171.85471,https://coinmarketcap.com/currencies/gcn-coin/,GCN,3.44487e-09,155896235000.0,3.19775e-05
Quark,4970067.55886,https://coinmarketcap.com/currencies/quark/,QRK,2.09763e-06,255247003.783,0.0194716
EuropeCoin,4887600.09541,https://coinmarketcap.com/currencies/europecoin/,ERC,5.232e-05,10063665.0869,0.485668
Zephyr,4816706.36099,https://coinmarketcap.com/currencies/zephyr/,ZEPH,4.11851e-06,125990535.381,0.0382307
Sharpe Platform Token,4793783.91408,https://coinmarketcap.com/currencies/sharpe-platform-token/,SHP,3.18188e-05,16230143.6337,0.295363
SyncFab,4765623.852,https://coinmarketcap.com/currencies/syncfab/,MFG,3.85964e-06,133015065.215,0.0358277
Hush,4757966.2105,https://coinmarketcap.com/currencies/hush/,HUSH,0.00013409,3822550.0,1.24471
Daneel,4740560.95844,https://coinmarketcap.com/currencies/daneel/,DAN,1.72006e-05,29690298.9249,0.159667
COPYTRACK,4739718.89586,https://coinmarketcap.com/currencies/copytrack/,CPY,2.28528e-05,22342936.7896,0.212135
VeriumReserve,4730500.13071,https://coinmarketcap.com/currencies/veriumreserve/,VRM,0.000316327,1611013.71795,2.93635
Internxt,4728254.33821,https://coinmarketcap.com/currencies/internxt/,INXT,0.000809016,629609.543,7.50982
HEROcoin,4709488.03545,https://coinmarketcap.com/currencies/herocoin/,PLAY,4.26142e-06,119054840.332,0.0395573
SpreadCoin,4644292.96507,https://coinmarketcap.com/currencies/spreadcoin/,SPR,5.00094e-05,10004508.5629,0.46422
Jiyo,4616669.80929,https://coinmarketcap.com/currencies/jiyo/,JIYO,1.76579e-05,28165538.8824,0.163912
Riecoin,4573784.24898,https://coinmarketcap.com/currencies/riecoin/,RIC,1.147e-05,42957624.9998,0.106472
Tracto,4557652.71913,https://coinmarketcap.com/currencies/tracto/,TRCT,1.87724e-05,26154625.4354,0.174258
Vice Industry Token,4547389.2498,https://coinmarketcap.com/currencies/vice-industry-token/,VIT,2.12299e-06,230749949.247,0.019707
LOCIcoin,4482999.71269,https://coinmarketcap.com/currencies/locicoin/,LOCI,1.32247e-05,36518110.0895,0.122761
Verify,4440436.01972,https://coinmarketcap.com/currencies/verify/,CRED,3.59428e-05,13308864.2711,0.333645
Masari,4411809.62148,https://coinmarketcap.com/currencies/masari/,MSR,9.03726e-05,5259053.68887,0.838898
Ixcoin,4396054.07715,https://coinmarketcap.com/currencies/ixcoin/,IXC,2.25523e-05,20999087.999,0.209345
Education Ecosystem,4383892.02314,https://coinmarketcap.com/currencies/education-ecosystem/,LEDU,2.16845e-06,217789856.582,0.020129
Aigang,4365377.13614,https://coinmarketcap.com/currencies/aigang/,AIX,2.43397e-05,19321214.0381,0.225937
Breakout,4312888.99146,https://coinmarketcap.com/currencies/breakout/,BRK,2.4519e-05,18949257.8776,0.227602
vTorrent,4312511.01739,https://coinmarketcap.com/currencies/vtorrent/,VTR,4.013e-05,11576806.7621,0.372513
Denarius,4295446.48652,https://coinmarketcap.com/currencies/denarius-dnr/,DNR,0.000165634,2793749.99123,1.53752
Bitcloud,4266819.03923,https://coinmarketcap.com/currencies/bitcloud/,BTDX,2.05691e-05,22346971.6879,0.190935
2GIVE,4244074.07571,https://coinmarketcap.com/currencies/2give/,2GIVE,8.80314e-07,519365620.861,0.00817165
Monkey Project,4243702.12931,https://coinmarketcap.com/currencies/monkey-project/,MONK,0.0004,1142912.34974,3.71306
RefToken,4241454.10986,https://coinmarketcap.com/currencies/reftoken/,REF,0.000623845,732429.296428,5.79094
Zeitcoin,4238156.45809,https://coinmarketcap.com/currencies/zeitcoin/,ZEIT,1.23492e-08,36971199278.5,0.000114634
MaxCoin,4237726.68885,https://coinmarketcap.com/currencies/maxcoin/,MAX,7.42965e-06,61445805.0,0.0689669
BlueCoin,4210799.23619,https://coinmarketcap.com/currencies/bluecoin/,BLU,7.89339e-07,574683675.01,0.00732716
FORCE,4165700.97791,https://coinmarketcap.com/currencies/force/,FOR,3.64277e-06,123192742.105,0.0338145
CannabisCoin,4160675.11947,https://coinmarketcap.com/currencies/cannabiscoin/,CANN,5.80362e-06,77231175.5326,0.053873
Iungo,4133160.0,https://coinmarketcap.com/currencies/iungo/,ING,1.11314e-05,40000000.0,0.103329
ZrCoin,4112707.53796,https://coinmarketcap.com/currencies/zrcoin/,ZRC,0.000116374,3807146.0,1.08026
GoldMint,4107246.9234,https://coinmarketcap.com/currencies/goldmint/,MNTP,0.000231052,1914996.84042,2.14478
Sprouts,4022807.18801,https://coinmarketcap.com/currencies/sprouts/,SPRTS,5.46514e-11,7929682419050.0,5.0731e-07
Experty,3949671.35463,https://coinmarketcap.com/currencies/experty/,EXY,1.57075e-05,27088352.0999,0.145807
FlypMe,3929615.9079,https://coinmarketcap.com/currencies/flypme/,FYP,2.4e-05,17638681.0,0.222784
Lampix,3861630.27032,https://coinmarketcap.com/currencies/lampix/,PIX,3.07419e-06,135322017.0,0.0285366
AMLT Token,3817821.57287,https://coinmarketcap.com/currencies/amlt/,AMLT,4.92792e-06,83460232.6169,0.0457442
Bullion,3814691.52323,https://coinmarketcap.com/currencies/bullion/,CBX,0.00040543,1013610.18508,3.76347
Vezt,3808966.91428,https://coinmarketcap.com/currencies/vezt/,VZT,8.12594e-06,50496510.2125,0.0754303
REAL,3795115.61489,https://coinmarketcap.com/currencies/real/,REAL,4.0657e-05,10055817.0,0.377405
BuzzCoin,3669428.08085,https://coinmarketcap.com/currencies/buzzcoin/,BUZZ,2.01945e-08,19574563402.4,0.000187459
Upfiring,3656800.37732,https://coinmarketcap.com/currencies/upfiring/,UFR,2.45093e-05,16073000.0058,0.227512
Uniform Fiscal Object,3651855.90352,https://coinmarketcap.com/currencies/uniform-fiscal-object/,UFO,1.09066e-07,3607020637.0,0.00101243
Anoncoin,3645572.37911,https://coinmarketcap.com/currencies/anoncoin/,ANC,0.0001861,2110316.862,1.7275
Terracoin,3638770.87209,https://coinmarketcap.com/currencies/terracoin/,TRC,1.71863e-05,22808748.4304,0.159534
Elite,3559827.92443,https://coinmarketcap.com/currencies/1337coin/,1337,1.46495e-08,26177900110.5,0.000135986
Creditbit,3549982.59826,https://coinmarketcap.com/currencies/creditbit/,CRB,2.29814e-05,16640959.4534,0.213328
TrakInvest,3528676.24149,https://coinmarketcap.com/currencies/trakinvest/,TRAK,9.81124e-06,38745027.3182,0.0910743
Maverick Chain,3515568.49161,https://coinmarketcap.com/currencies/maverick-chain/,MVC,3.78721e-06,100000810.448,0.0351554
Sharechain,3481109.39045,https://coinmarketcap.com/currencies/sharechain/,SSS,1.59987e-07,2344023561.01,0.0014851
Primalbase Token,3481050.0,https://coinmarketcap.com/currencies/primalbase/,PBT,0.300004,1250.0,2784.84
Bezop,3468945.48285,https://coinmarketcap.com/currencies/bezop/,BEZ,8.76521e-06,42634684.0,0.0813644
